D R	Matching T	Matching S	MILP T		MILP Soln
3	10	7.822556	296.400000	0.668921	296.400000
3	5	10.968024	99.400000	0.970007	99.400000
3	6	1.465185	94.800000	0.419738	94.800000
3	7	2.596679	100.600000	0.744452	100.600000
3	8	46.262716	286.400000	0.658894	386.400000
3	9	114.263773	205.400000	1.063484	205.400000
3	10	16.565737	133.000000	4.203469	308.200000
3	11	32.518378	306.000000	0.743872	306.000000
3	12	429.421676	321.000000	7.701945	321.000000
3	13	112.096629	482.000000	3.528374	615.800000
3	5	1.234111	78.400000	0.380387	78.400000
3	6	0.429265	194.800000	0.393946	294.800000
3	7	1.379707	290.800000	0.617092	391.000000
3	8	19.176822	180.000000	1.475823	213.400000
3	5	7.595569	101.000000	0.892216	101.000000
3	6	22.984896	94.200000	0.637313	94.200000
3	7	5.908452	198.800000	0.498913	198.800000
3	8	286.836021	165.600000	1.234869	209.000000
3	5	0.069402	187.800000	0.198009	187.800000
3	6	5.497787	114.600000	0.960664	114.600000
3	7	10.052830	104.800000	0.990015	104.800000
3	8	1.975881	203.000000	0.785966	203.000000
3	5	8.796616	81.600000	0.723713	81.600000
3	6	23.182466	90.200000	0.990863	90.200000
3	5	8.052888	92.200000	1.004964	92.200000
3	6	4.013955	86.200000	0.683439	86.200000
3	7	79.983915	91.000000	1.389540	91.000000
3	8	2.897713	292.200000	0.783091	292.200000
3	9	2.276835	321.000000	0.885256	321.000000
3	10	764.734758	304.800000	4.104874	304.800000
3	5	2.060575	102.600000	0.556384	102.600000
3	6	9.329666	188.000000	0.993868	188.000000
3	7	2.232293	292.000000	0.654850	292.000000
3	8	10.286544	212.000000	1.035441	212.000000
3	9	837.287946	49.600000	5.874289	117.600000
3	10	57.298742	304.600000	1.469931	304.600000
3	11	96.458534	269.400000	5.874495	320.200000
3	12	176.370040	323.200000	3.159102	323.200000
3	5	4.667246	171.000000	0.495258	171.600000
3	6	11.420337	125.200000	0.945828	135.200000
3	7	34.495984	184.800000	0.727876	187.400000
3	5	12.208845	88.200000	0.892733	88.200000
3	6	0.262649	184.600000	0.510962	184.600000
3	7	51.856398	63.200000	1.566577	109.000000
3	8	57.864534	216.000000	2.293105	216.000000
3	5	6.942192	90.600000	0.727941	90.600000
3	6	11.783555	193.600000	1.514918	193.600000
3	7	153.088977	56.800000	1.465536	94.200000
3	8	2.393896	291.000000	0.802466	291.000000
3	9	99.387175	304.800000	1.987218	304.800000
3	10	345.642318	176.000000	3.225919	176.000000
